user_id,transaction_amount,timestamp,account_balance,previous_fraudulent_activity,daily_transaction_count,avg_transaction_amount_7d,failed_transaction_count_7d,card_type,card_age,risk_score,is_weekend,fraud_label
USER_1385,61.38,2023-04-19 10:31:00,17320.97,0,13,153.21,2,Mastercard,160,0.6668,1,0
USER_3034,23.61,2023-12-03 10:04:00,60848.84,0,12,289.87,4,Discover,106,0.9058,0,1
USER_9641,7.89,2023-10-13 22:46:00,5911.57,0,9,480.77,4,Visa,30,0.8379,0,1
USER_9046,158.91,2023-12-07 05:52:00,33146.21,1,13,147.53,1,Visa,237,0.8354,0,0
USER_8892,214.52,2023-07-29 22:05:00,56326.14,0,2,477.48,1,Discover,43,0.6587,0,0
USER_2550,200.02,2023-01-27 04:49:00,77904.72,0,5,394.38,2,Mastercard,154,0.9543,1,1
USER_6819,109.51,2023-04-18 02:19:00,27348.97,1,7,407.94,0,Mastercard,175,0.9617,0,1
USER_3733,11.29,2023-10-27 12:37:00,10636.73,0,11,70.89,0,Mastercard,11,0.3253,0,0
USER_2824,20.07,2023-12-01 17:44:00,52554.59,0,4,235.48,1,Discover,168,0.9234,0,1
USER_2666,14.99,2023-05-09 16:05:00,40976.56,0,9,261.5,3,Mastercard,17,0.5231,1,0
USER_9839,88.39,2023-08-05 01:37:00,97768.14,0,10,212.35,4,Amex,29,0.3073,1,1
USER_7319,40.52,2023-11-06 06:59:00,30968.16,0,11,241.5,3,Visa,218,0.3248,1,0
USER_7516,173.71,2023-10-07 17:44:00,87062.98,0,4,55.18,4,Mastercard,172,0.2486,0,1
USER_9269,106.04,2023-10-26 17:16:00,73303.49,0,1,140.24,3,Amex,76,0.1643,1,0
USER_6714,39.01,2023-08-24 03:34:00,17691.02,0,12,149.03,4,Amex,117,0.8787,0,1
USER_7601,119.28,2023-06-23 17:28:00,85877.37,0,4,40.76,1,Discover,165,0.6215,1,0
USER_2702,75.78,2023-03-25 15:51:00,66304.8,0,14,462.02,2,Discover,226,0.256,0,0
USER_7832,5.46,2023-02-10 09:45:00,23681.52,0,8,198.27,1,Visa,47,0.9116,1,1
USER_2193,105.47,2023-09-20 14:45:00,61458.09,1,13,63.31,1,Visa,125,0.4945,0,0
USER_8004,14.48,2023-09-04 01:32:00,87822.78,0,7,81.19,2,Visa,217,0.6123,0,0
USER_1897,0.78,2023-05-09 20:26:00,92508.29,0,2,59.12,4,Visa,38,0.8491,1,1
USER_1404,83.9,2023-08-05 05:58:00,60853.94,0,10,361.91,0,Amex,228,0.9761,0,1
USER_8384,76.66,2023-06-10 17:56:00,23167.51,0,1,343.5,4,Amex,189,0.4693,0,1
USER_5652,91.39,2023-03-08 22:51:00,49480.87,0,5,55.51,1,Mastercard,48,0.6406,0,0
USER_4749,171.9,2023-08-27 19:49:00,71630.68,0,10,226.63,2,Mastercard,117,0.486,0,0
USER_3648,61.26,2023-04-30 21:02:00,72769.01,0,13,432.53,1,Visa,239,0.8451,0,0
USER_3628,39.46,2023-04-03 18:11:00,92978.99,1,6,188.23,1,Amex,217,0.5735,0,0
USER_4435,178.23,2023-09-01 15:44:00,54971.71,0,6,14.14,3,Amex,115,0.8781,0,1
USER_3770,1.62,2023-04-13 19:34:00,89958.11,0,1,347.89,0,Visa,210,0.0757,1,0
USER_5887,20.8,2023-04-20 11:35:00,71159.33,0,4,398.54,3,Amex,172,0.6306,0,0
USER_3030,67.13,2023-12-03 11:24:00,88345.33,0,1,279.27,1,Visa,95,0.2899,0,0
USER_8811,29.16,2023-12-02 10:09:00,60767.15,0,14,487.96,2,Discover,175,0.6236,0,0
USER_3520,7.18,2023-02-16 23:35:00,1734.96,0,2,47.63,2,Visa,125,0.5586,0,0
USER_5174,19.86,2023-01-04 22:25:00,67114.28,0,11,453.37,3,Visa,121,0.5124,0,0
USER_6353,47.79,2023-10-29 01:41:00,7687.18,0,5,329.76,0,Discover,195,0.7774,1,0
USER_1807,7.91,2023-03-23 11:07:00,73102.25,1,13,437.21,2,Amex,119,0.3753,1,0
USER_6590,201.77,2023-02-06 19:12:00,87788.4,0,1,388.73,1,Mastercard,167,0.1605,0,0
USER_3550,20.17,2023-07-27 02:07:00,37968.39,0,8,392.0,0,Discover,129,0.9186,1,1
USER_7073,54.53,2023-01-28 07:52:00,52640.15,0,4,434.5,2,Discover,164,0.1157,0,0
USER_1215,33.52,2023-07-16 10:21:00,19677.19,0,9,471.49,2,Mastercard,206,0.2662,1,0
USER_3322,125.78,2023-04-01 08:35:00,91737.48,0,4,23.33,4,Discover,42,0.4005,0,1
USER_8483,107.77,2023-09-19 14:25:00,80224.58,0,5,185.94,2,Visa,226,0.0891,1,0
USER_7938,30.39,2023-09-26 17:38:00,24075.12,0,13,152.1,4,Mastercard,132,0.7313,1,1
USER_2875,2.98,2023-08-10 23:43:00,85897.27,0,1,322.44,0,Discover,18,0.9433,0,1
USER_5467,42.61,2023-11-05 16:57:00,80510.53,0,5,462.11,3,Visa,10,0.5549,0,0
USER_6304,118.34,2023-09-17 22:34:00,60080.78,0,12,64.7,1,Visa,196,0.2771,1,0
USER_3313,55.86,2023-04-15 16:34:00,85568.68,0,7,28.66,2,Discover,141,0.1944,0,0
USER_9095,231.22,2023-07-21 04:59:00,34694.57,0,9,331.71,1,Mastercard,170,0.6323,0,0
USER_9005,153.78,2023-03-30 21:24:00,42066.06,0,1,132.67,3,Visa,218,0.5494,0,0
USER_1510,133.65,2023-01-05 03:55:00,20363.68,0,8,104.84,3,Visa,136,0.6253,0,0
USER_3956,27.41,2023-01-12 13:28:00,48573.39,0,1,424.85,4,Discover,216,0.4244,0,1
USER_3535,11.96,2023-09-04 22:40:00,48361.88,0,9,366.85,0,Visa,147,0.3327,1,0
USER_2596,62.65,2023-10-24 14:56:00,21101.1,0,12,344.31,4,Visa,120,0.6723,0,1
USER_6562,22.85,2023-05-25 22:03:00,17595.16,0,1,218.5,4,Mastercard,123,0.3969,0,1
USER_9737,412.77,2023-04-28 23:47:00,99451.5,0,7,260.79,4,Discover,62,0.2271,1,1
USER_5518,76.0,2023-02-01 21:20:00,73296.02,0,1,164.88,1,Amex,123,0.4722,0,0
USER_2750,114.9,2023-06-01 22:26:00,59726.4,1,8,40.15,3,Visa,180,0.8881,0,1
USER_3852,24.68,2023-05-30 10:43:00,37164.07,0,10,116.76,2,Mastercard,104,0.5186,0,0
USER_7980,174.33,2023-03-27 11:47:00,26186.37,0,1,240.0,2,Mastercard,134,0.4461,1,0
USER_1986,18.88,2023-12-11 03:46:00,85584.6,0,12,394.11,2,Discover,5,0.4144,1,0
USER_1657,15.06,2023-12-27 17:38:00,30613.85,0,9,471.53,2,Mastercard,50,0.2052,0,0
USER_5777,163.63,2023-01-23 23:55:00,93976.21,0,1,135.54,2,Mastercard,190,0.7504,0,0
USER_6867,25.95,2023-11-28 13:22:00,71652.13,0,2,185.88,3,Amex,202,0.3021,1,0
USER_1241,65.22,2023-06-30 16:56:00,82669.6,0,7,440.7,0,Mastercard,25,0.9232,1,1
USER_3382,67.49,2023-03-22 16:45:00,49491.37,0,13,382.18,3,Mastercard,2,0.7929,0,0
USER_5512,334.53,2023-04-11 12:24:00,77496.4,0,2,121.45,0,Mastercard,30,0.0288,0,0
USER_1685,309.54,2023-08-12 11:26:00,77700.09,0,13,156.3,0,Discover,167,0.1336,0,0
USER_7681,130.04,2023-10-22 12:06:00,65893.34,0,11,380.13,3,Amex,202,0.8609,0,1
USER_6197,64.59,2023-12-26 06:15:00,32480.17,0,10,202.17,0,Discover,119,0.524,0,0
USER_4162,183.07,2023-10-13 07:51:00,41789.29,0,12,367.72,1,Mastercard,81,0.0181,0,0
USER_5151,11.25,2023-09-14 08:28:00,96704.28,0,1,311.5,2,Amex,25,0.8996,1,1
USER_6314,128.9,2023-12-09 09:35:00,76829.96,0,6,283.17,3,Discover,226,0.8945,0,1
USER_9750,61.37,2023-10-01 14:45:00,47213.3,0,9,185.74,3,Discover,92,0.9932,0,1
USER_6854,23.04,2023-06-17 00:51:00,93339.73,0,7,447.28,0,Visa,176,0.9826,1,1
USER_2956,122.16,2023-12-10 10:54:00,49817.36,0,14,57.62,2,Discover,65,0.5661,0,0
USER_8286,22.43,2023-10-22 03:49:00,85405.37,0,7,128.84,1,Discover,113,0.1393,0,0
USER_5118,120.13,2023-01-01 15:27:00,36201.2,0,1,425.63,1,Amex,217,0.3872,0,0
USER_3356,33.13,2023-11-12 00:33:00,36372.84,0,11,431.16,0,Mastercard,126,0.2017,0,0
USER_8189,24.86,2023-02-02 18:16:00,64818.36,0,6,96.69,0,Amex,145,0.2007,1,0
USER_8556,173.82,2023-08-21 18:50:00,44538.49,0,13,148.91,1,Visa,20,0.701,0,0
USER_2829,82.1,2023-11-23 21:09:00,71678.35,0,11,483.66,2,Amex,164,0.2512,1,0
USER_3275,173.86,2023-01-07 08:04:00,18008.85,0,5,165.17,2,Visa,46,0.0178,0,0
USER_9701,45.72,2023-04-11 15:46:00,48119.12,0,7,322.61,1,Discover,166,0.7255,1,0
USER_8675,130.39,2023-02-27 16:05:00,20515.35,0,3,185.17,0,Discover,56,0.7953,0,0
USER_1938,75.19,2023-03-02 09:29:00,88927.03,0,7,51.94,1,Amex,203,0.0921,1,0
USER_5102,27.72,2023-09-21 13:09:00,21623.88,0,2,52.72,1,Amex,38,0.1612,1,0
USER_9020,19.78,2023-09-20 04:19:00,7581.51,0,11,318.66,1,Amex,66,0.284,0,0
USER_5187,228.62,2023-03-09 18:48:00,92350.73,0,14,459.16,3,Visa,63,0.6185,1,0
USER_1995,180.79,2023-02-11 14:37:00,98769.56,0,3,445.85,0,Visa,187,0.9625,1,1
USER_4450,72.47,2023-02-06 13:39:00,73035.31,0,11,182.97,2,Visa,94,0.5838,1,0
USER_9220,218.19,2023-10-14 04:28:00,70228.45,1,8,237.98,0,Visa,132,0.6076,0,0
USER_8431,142.44,2023-08-17 23:20:00,29095.71,0,10,95.15,3,Mastercard,21,0.5596,1,0
USER_3811,82.89,2023-09-08 19:00:00,8771.63,0,11,218.56,0,Mastercard,59,0.7263,0,0
USER_7682,165.77,2023-12-11 07:58:00,50037.84,0,8,329.11,3,Mastercard,64,0.3376,0,0
USER_7295,117.59,2023-04-16 00:42:00,34602.33,0,12,118.58,4,Visa,17,0.0888,0,1
USER_4446,18.19,2023-09-07 16:30:00,21662.15,0,2,385.07,0,Amex,200,0.9333,0,1
USER_8290,12.02,2023-10-03 00:35:00,78785.33,0,6,218.46,4,Visa,156,0.0149,0,1
USER_2538,59.42,2023-07-09 02:57:00,45742.07,0,14,439.45,3,Amex,141,0.1602,0,0
USER_6588,33.64,2023-11-28 08:02:00,55901.1,0,12,14.11,1,Amex,94,0.6572,0,0
USER_6653,140.69,2023-09-12 00:00:00,27487.24,0,7,10.55,1,Visa,63,0.1446,1,0
USER_8672,69.33,2023-07-19 11:00:00,90712.51,1,11,35.88,1,Amex,209,0.3112,0,0
USER_7126,164.74,2023-10-09 08:31:00,49673.9,0,13,355.31,0,Discover,78,0.8206,0,0
USER_9045,68.01,2023-12-16 19:34:00,97503.1,0,6,382.89,2,Mastercard,99,0.5529,0,0
USER_6709,77.64,2023-08-25 13:20:00,67194.83,0,14,165.08,2,Mastercard,103,0.9061,0,1
USER_6144,174.09,2023-08-15 16:23:00,37753.59,0,10,134.88,4,Amex,19,0.5108,1,1
USER_5358,30.07,2023-06-27 04:59:00,25179.79,0,12,106.51,2,Mastercard,10,0.4372,0,0
USER_5839,17.99,2023-08-16 15:21:00,21695.44,1,6,420.11,0,Amex,69,0.642,0,0
USER_8441,66.06,2023-03-27 15:25:00,69119.67,0,11,146.64,0,Visa,173,0.8113,1,0
USER_1678,47.33,2023-10-30 17:25:00,26245.57,0,10,77.45,1,Mastercard,56,0.8658,0,1
USER_6378,13.63,2023-10-04 09:13:00,81670.22,1,2,298.4,0,Visa,70,0.1435,0,0
USER_6514,26.45,2023-02-10 23:59:00,87047.25,0,3,181.94,2,Amex,88,0.1031,0,0
USER_6233,28.56,2023-05-30 14:25:00,91305.52,0,14,354.89,3,Mastercard,150,0.3668,0,0
USER_5658,144.84,2023-09-08 12:42:00,78585.23,0,2,262.46,0,Mastercard,2,0.3845,0,0
USER_2708,83.62,2023-12-27 22:32:00,32121.92,0,8,245.76,1,Amex,67,0.5744,0,0
USER_5907,1.74,2023-04-03 04:53:00,1358.75,0,2,446.82,2,Visa,148,0.1071,0,0
USER_2446,11.61,2023-06-12 09:35:00,90524.91,0,5,177.51,3,Discover,83,0.1602,0,0
USER_9559,79.51,2023-06-27 03:10:00,82846.65,0,11,235.49,4,Discover,26,0.7787,0,1
USER_8189,95.97,2023-03-13 20:51:00,52927.04,0,8,228.48,2,Mastercard,79,0.6028,0,0
USER_2568,55.25,2023-04-30 04:38:00,25891.96,0,4,456.49,3,Mastercard,149,0.0057,1,0
USER_8541,55.5,2023-06-29 16:47:00,82701.68,0,2,473.34,1,Amex,184,0.6061,0,0
USER_3165,1.92,2023-04-24 03:07:00,13871.88,0,7,404.01,3,Amex,41,0.7514,1,0
USER_2116,26.52,2023-01-10 19:08:00,58662.36,0,1,80.54,2,Discover,106,0.2251,0,0
USER_9261,24.12,2023-12-29 04:55:00,41281.1,0,13,452.54,0,Visa,70,0.1935,0,0
USER_1956,272.57,2023-02-23 03:16:00,11984.99,0,6,441.87,4,Visa,213,0.4253,0,1
USER_7962,58.46,2023-05-23 05:18:00,49975.33,0,8,437.52,3,Amex,125,0.0517,0,0
USER_5821,206.0,2023-12-16 04:02:00,34727.54,1,3,374.72,2,Discover,201,0.0671,0,0
USER_6834,31.43,2023-05-18 20:07:00,83523.41,0,9,450.14,3,Mastercard,16,0.9518,0,1
USER_6237,21.85,2023-09-17 21:14:00,88413.95,0,5,416.37,4,Amex,92,0.3421,0,1
USER_7577,111.15,2023-03-03 23:39:00,75523.33,1,3,42.24,3,Discover,147,0.4041,0,0
USER_8929,100.77,2023-10-15 17:11:00,68941.63,0,1,435.46,1,Discover,80,0.1003,1,0
USER_8690,77.78,2023-07-30 18:03:00,12880.37,0,8,231.8,1,Amex,40,0.1634,0,0
USER_9982,13.45,2023-04-12 09:41:00,66559.46,0,10,324.5,4,Visa,28,0.356,1,1
USER_6171,45.24,2023-02-06 14:38:00,33552.97,0,7,187.02,1,Visa,155,0.9396,0,1
USER_6963,157.74,2023-03-13 23:52:00,72595.94,0,4,116.89,3,Mastercard,236,0.7785,0,0
USER_1096,195.33,2023-02-17 23:31:00,48815.91,0,3,422.78,3,Amex,218,0.0521,0,0
USER_5812,2.79,2023-02-11 01:22:00,71423.29,0,11,142.06,0,Discover,150,0.1877,1,0
USER_7411,92.09,2023-02-19 03:36:00,1318.45,0,1,462.47,0,Mastercard,90,0.3987,1,0
USER_8624,104.01,2023-11-18 06:52:00,18844.79,1,13,497.13,0,Mastercard,204,0.4968,0,0
USER_3920,126.49,2023-11-01 00:05:00,74128.13,0,1,54.88,1,Mastercard,212,0.1762,1,0
USER_4695,130.12,2023-10-20 07:03:00,24317.19,0,4,461.47,2,Amex,114,0.5134,1,0
USER_6809,80.13,2023-10-24 13:20:00,1012.18,0,9,373.63,1,Visa,142,0.8259,0,0
USER_2657,69.92,2023-10-11 12:52:00,74353.57,0,12,229.65,3,Mastercard,121,0.0512,1,0
USER_2371,20.46,2023-04-19 04:00:00,12929.11,1,9,220.15,3,Amex,188,0.5594,1,0
USER_1201,21.4,2023-11-06 00:13:00,12224.92,0,2,261.24,3,Discover,225,0.3611,1,0
USER_2096,78.24,2023-02-16 02:34:00,27507.46,0,8,481.73,3,Visa,191,0.9319,0,1
USER_1927,250.49,2023-11-28 07:44:00,26344.25,0,13,245.55,4,Mastercard,44,0.6623,0,1
USER_2300,43.04,2023-04-08 12:36:00,19766.26,1,13,410.81,0,Discover,96,0.0877,0,0
USER_6913,122.65,2023-05-13 04:30:00,50108.75,0,10,37.41,1,Mastercard,115,0.7579,1,0
USER_2198,12.11,2023-12-18 15:54:00,90138.32,0,11,121.67,3,Visa,67,0.1073,0,0
USER_5213,243.54,2023-12-23 06:22:00,62116.37,0,5,480.84,0,Discover,82,0.8898,0,1
USER_1733,9.39,2023-10-24 01:46:00,24348.24,0,5,442.71,1,Discover,36,0.8597,0,1
USER_9012,281.31,2023-04-19 22:59:00,40230.94,0,12,178.68,0,Visa,70,0.0095,0,0
USER_9370,67.73,2023-03-04 12:17:00,74347.09,0,13,315.65,4,Amex,94,0.0215,0,1
USER_5614,17.18,2023-10-15 12:32:00,18455.63,0,4,418.03,4,Amex,217,0.9148,0,1
USER_1576,28.9,2023-11-23 10:07:00,65258.13,0,10,437.41,0,Discover,142,0.5563,1,0
USER_9152,98.68,2023-06-29 07:05:00,5348.79,0,4,184.56,4,Mastercard,126,0.1883,0,1
USER_8842,126.85,2023-12-04 01:56:00,30176.96,0,5,261.04,1,Mastercard,38,0.5562,0,0
USER_5195,40.68,2023-05-31 23:21:00,5832.73,0,12,266.76,4,Amex,21,0.8436,1,1
USER_2166,659.21,2023-10-15 07:02:00,44306.12,0,13,46.49,4,Mastercard,194,0.8594,0,1
USER_3939,67.81,2023-10-02 10:45:00,10439.87,0,12,466.96,2,Visa,91,0.1781,0,0
USER_2583,100.64,2023-08-29 05:57:00,79482.69,0,13,292.88,3,Visa,6,0.7562,0,0
USER_6423,61.49,2023-12-12 11:46:00,93355.81,0,11,392.25,1,Visa,84,0.5207,0,0
USER_3765,55.27,2023-05-26 00:28:00,91625.14,0,6,158.04,3,Visa,40,0.9312,1,1
USER_6659,23.31,2023-10-16 11:02:00,24191.48,0,8,279.19,2,Mastercard,29,0.8334,0,0
USER_7389,265.25,2023-07-16 13:41:00,4455.94,1,11,154.21,1,Discover,54,0.9132,1,1
USER_4627,9.16,2023-10-20 08:53:00,3962.97,0,3,192.31,1,Amex,180,0.2617,1,0
USER_2264,38.04,2023-07-02 02:57:00,98854.65,0,1,484.17,2,Mastercard,234,0.841,0,0
USER_7763,23.83,2023-01-31 14:28:00,81223.68,1,1,227.74,2,Discover,8,0.0739,0,0
USER_5132,223.88,2023-04-01 13:34:00,95954.7,0,6,144.29,3,Discover,201,0.5946,0,0
USER_8544,77.49,2023-01-16 18:38:00,76593.98,0,7,130.54,1,Discover,45,0.1224,0,0
USER_3615,152.95,2023-06-12 05:53:00,92041.55,0,13,360.56,3,Mastercard,226,0.2269,0,0
USER_8018,142.52,2023-04-21 19:19:00,68901.5,0,12,417.78,4,Discover,129,0.765,0,1
USER_1344,45.83,2023-03-19 11:22:00,48002.61,0,3,81.2,0,Visa,217,0.7753,0,0
USER_4290,70.9,2023-02-22 22:59:00,9940.93,0,14,147.71,2,Amex,30,0.6785,0,0
USER_5509,80.75,2023-12-30 15:27:00,47070.57,0,3,364.43,4,Visa,43,0.8928,1,1
USER_3046,21.13,2023-10-31 00:39:00,88723.27,0,12,323.73,2,Discover,2,0.9701,0,1
USER_8902,9.21,2023-10-17 12:06:00,97624.9,0,1,27.9,3,Discover,45,0.7191,0,0
USER_7731,16.94,2023-12-21 18:48:00,51363.66,0,7,203.21,4,Visa,31,0.0556,1,1
USER_1495,18.99,2023-05-04 21:43:00,3430.33,0,3,462.32,1,Amex,127,0.6765,1,0
USER_7269,15.98,2023-10-18 06:30:00,89497.65,0,7,422.35,0,Visa,89,0.2123,0,0
USER_2293,61.29,2023-05-23 16:23:00,7037.21,0,13,402.4,0,Amex,211,0.0007,0,0
USER_6310,78.57,2023-07-27 17:51:00,94498.45,0,3,476.59,3,Mastercard,190,0.5219,0,0
USER_8139,115.09,2023-02-06 08:47:00,37216.61,0,12,305.34,0,Amex,92,0.0027,1,0
USER_8213,147.57,2023-10-06 11:43:00,75069.27,0,7,210.16,4,Mastercard,191,0.9894,1,1
USER_4541,6.97,2023-10-12 21:29:00,93782.29,0,14,148.01,3,Discover,131,0.2707,1,0
USER_2290,87.68,2023-02-15 18:16:00,54467.41,0,11,18.35,4,Discover,148,0.0021,0,1
USER_4743,14.86,2023-11-15 15:45:00,15657.1,0,6,94.53,1,Amex,131,0.1221,1,0
USER_9592,21.88,2023-11-12 00:54:00,7988.18,0,8,455.17,1,Discover,53,0.59,0,0
USER_1508,40.89,2023-09-22 03:51:00,30492.72,0,10,468.85,2,Discover,89,0.4117,0,0
USER_7733,36.45,2023-09-09 12:40:00,41047.83,0,13,363.34,0,Discover,58,0.2674,0,0
USER_9050,63.09,2023-07-25 19:14:00,12633.99,0,8,53.55,1,Visa,3,0.0976,0,0
USER_9141,22.42,2023-07-23 18:04:00,96871.74,0,2,103.36,3,Mastercard,121,0.5311,0,0
USER_4932,100.71,2023-07-17 13:49:00,97341.04,0,9,64.82,3,Mastercard,229,0.5884,1,0
USER_6127,165.9,2023-02-08 15:08:00,73646.7,0,13,151.99,4,Amex,130,0.6797,1,1
USER_1521,56.65,2023-06-26 13:49:00,85834.21,0,13,280.39,0,Visa,187,0.9513,0,1
USER_1717,164.43,2023-03-03 00:28:00,47254.46,0,12,14.26,1,Visa,236,0.4397,0,0
USER_1527,129.75,2023-08-26 16:48:00,28432.7,0,11,400.72,2,Mastercard,238,0.5825,0,0
USER_1401,138.28,2023-11-28 01:01:00,87671.16,0,1,106.15,2,Visa,195,0.0558,0,0
USER_5327,584.72,2023-10-22 12:39:00,41965.63,0,6,417.36,1,Discover,100,0.92,0,1
USER_7572,61.89,2023-06-18 01:14:00,27564.67,0,3,291.57,4,Visa,136,0.3585,1,1
USER_6760,111.28,2023-03-04 23:16:00,24658.64,1,7,480.02,4,Mastercard,172,0.4972,0,1
USER_9126,62.28,2023-11-19 06:14:00,65487.37,0,13,88.55,0,Visa,104,0.3839,0,0
USER_6786,230.77,2023-10-13 08:33:00,91576.85,0,1,412.29,1,Visa,49,0.1461,0,0
USER_8052,310.99,2023-06-23 16:27:00,69406.7,0,4,76.65,4,Amex,14,0.6458,1,1
USER_9025,4.53,2023-04-17 03:21:00,12034.03,0,9,25.72,2,Mastercard,21,0.2192,1,0
USER_5998,20.88,2023-09-18 08:38:00,18324.13,0,5,266.93,4,Amex,4,0.174,0,1
USER_3531,70.55,2023-01-27 22:27:00,67282.15,0,11,454.7,0,Discover,147,0.1996,0,0
USER_7337,121.44,2023-04-16 19:39:00,81930.66,0,9,47.75,3,Mastercard,190,0.5064,1,0
USER_5305,69.68,2023-07-04 10:11:00,3124.46,0,9,30.75,1,Mastercard,63,0.8523,0,1
USER_1081,166.94,2023-03-17 17:34:00,25814.69,0,11,486.09,4,Visa,142,0.2481,0,1
USER_4223,171.38,2023-01-16 22:00:00,21143.41,0,3,247.11,0,Mastercard,163,0.5645,1,0
USER_3824,2.68,2023-07-23 10:05:00,28033.32,0,14,114.79,0,Mastercard,130,0.2668,1,0
USER_8525,42.66,2023-10-07 14:23:00,71306.98,0,11,488.34,3,Amex,194,0.6068,0,0
USER_1288,37.5,2023-06-16 13:10:00,81818.83,0,8,453.84,4,Discover,25,0.3672,0,1
USER_7621,2.28,2023-12-31 21:55:00,35539.86,0,7,78.48,0,Visa,224,0.5339,0,0
USER_7643,197.73,2023-04-05 05:28:00,22156.85,0,2,64.7,3,Amex,111,0.4087,0,0
USER_9932,7.21,2023-03-24 00:15:00,39287.35,0,11,434.55,3,Amex,141,0.7295,1,0
USER_4657,108.35,2023-04-28 12:19:00,89579.46,0,1,146.23,4,Mastercard,8,0.7987,0,1
USER_3504,2.45,2023-12-22 01:00:00,37090.92,0,2,223.17,3,Discover,29,0.3734,0,0
USER_8618,178.69,2023-08-09 01:51:00,1180.5,0,12,22.37,0,Mastercard,166,0.1633,0,0
USER_3959,23.52,2023-10-04 00:33:00,76854.28,0,7,366.53,0,Discover,15,0.1057,0,0
USER_1207,117.15,2023-10-22 07:36:00,96056.52,0,1,192.04,3,Amex,127,0.5954,0,0
USER_9330,431.47,2023-10-09 20:03:00,6243.54,0,7,130.75,3,Amex,116,0.7812,0,0
USER_3432,18.59,2023-03-20 22:50:00,26244.17,1,8,464.05,2,Discover,5,0.9386,1,1
USER_5116,66.93,2023-12-19 21:37:00,32334.29,0,10,370.94,0,Amex,211,0.4749,0,0
USER_2795,9.5,2023-04-26 11:06:00,6468.0,0,6,226.96,3,Mastercard,70,0.4094,0,0
USER_9074,152.98,2023-10-25 14:52:00,61755.99,0,4,233.03,0,Discover,65,0.929,0,1
USER_7523,75.77,2023-01-31 09:15:00,26841.82,0,1,216.23,4,Discover,159,0.3521,0,1
USER_5415,126.48,2023-10-26 19:38:00,71229.62,0,7,147.8,4,Mastercard,197,0.6461,1,1
USER_6131,3.69,2023-12-26 09:19:00,62849.31,0,12,46.0,2,Visa,22,0.0308,0,0
USER_8660,37.46,2023-05-10 04:47:00,45587.9,0,13,481.02,2,Mastercard,154,0.0391,0,0
USER_6067,164.22,2023-04-08 09:43:00,31574.58,0,3,70.09,1,Mastercard,151,0.8627,1,1
USER_2340,107.36,2023-10-29 22:52:00,45894.55,0,5,231.13,2,Mastercard,194,0.2485,0,0
USER_1045,120.9,2023-11-29 23:20:00,35297.5,0,13,127.34,0,Amex,222,0.5938,0,0
USER_9075,85.58,2023-06-27 10:33:00,54280.78,0,10,473.35,1,Discover,90,0.0232,0,0
USER_5301,65.53,2023-01-25 11:21:00,16431.53,0,3,34.79,0,Discover,202,0.7281,0,0
USER_3122,59.11,2023-01-12 04:48:00,41212.64,0,1,401.37,4,Visa,95,0.3026,1,1
USER_8452,99.33,2023-01-20 07:44:00,29842.02,0,13,18.76,0,Visa,218,0.0033,1,0
USER_3280,11.41,2023-05-02 23:33:00,46534.46,0,3,113.05,1,Mastercard,235,0.0257,1,0
USER_6577,71.12,2023-05-19 00:20:00,78083.82,0,13,72.27,3,Visa,78,0.6889,1,0
USER_6110,169.11,2023-12-27 21:27:00,46067.59,0,14,314.87,2,Discover,86,0.5136,0,0
USER_7176,73.02,2023-08-15 00:24:00,7147.46,0,10,457.08,1,Visa,100,0.8985,0,1
USER_8221,67.08,2023-04-24 06:24:00,18296.37,0,9,437.75,3,Discover,142,0.2091,1,0
USER_4759,106.42,2023-02-09 10:56:00,42958.13,0,1,326.55,1,Amex,93,0.3267,0,0
USER_7352,54.02,2023-08-29 04:09:00,26082.15,0,9,404.67,2,Mastercard,193,0.3903,0,0
USER_5722,28.96,2023-09-27 16:11:00,14929.67,0,3,258.29,1,Amex,102,0.9829,0,1
USER_1434,445.39,2023-04-15 00:21:00,49433.94,0,6,119.81,4,Visa,56,0.7154,1,1
USER_3289,18.04,2023-01-09 20:58:00,92419.46,0,10,81.28,3,Mastercard,173,0.1621,1,0
USER_7356,112.1,2023-03-16 14:50:00,35193.8,0,8,203.83,0,Mastercard,14,0.9047,0,1
USER_1266,256.34,2023-08-09 03:56:00,45707.73,0,10,496.71,2,Visa,92,0.2434,0,0
USER_1625,86.43,2023-06-25 23:15:00,15365.04,0,10,52.3,4,Mastercard,19,0.7158,1,1
USER_6963,457.74,2023-06-13 19:05:00,86932.03,0,1,392.31,1,Amex,109,0.2509,1,0
USER_3485,5.56,2023-07-10 11:54:00,8639.57,0,9,314.83,2,Discover,175,0.8832,0,1
USER_4793,2.78,2023-03-27 18:37:00,24815.47,0,5,361.61,3,Discover,136,0.9048,1,1
USER_3522,34.25,2023-08-29 10:22:00,57991.82,0,10,417.72,2,Mastercard,41,0.3854,1,0
USER_2615,76.05,2023-11-05 08:56:00,83014.45,0,9,96.52,3,Visa,158,0.7655,0,0
USER_6424,91.09,2023-10-07 16:12:00,80333.13,0,3,10.27,3,Discover,102,0.5646,0,0
USER_5026,129.46,2023-06-23 11:39:00,18075.3,0,1,385.45,1,Amex,95,0.3956,0,0
USER_3953,9.23,2023-09-01 04:00:00,85183.45,0,12,266.0,1,Amex,14,0.3389,1,0
